Time,Balance,Product,Value,Unit
February 2022,Distribution Losses,Electricity,17226.014,GWh
February 2022,Final Consumption (Calculated),Electricity,317431.9595,GWh
January 2022,Net Electricity Production,Electricity,385205.6818,GWh
January 2022,Net Electricity Production,Nuclear,70542.3308,GWh
January 2022,Net Electricity Production,Total Combustible Fuels,236746.3926,GWh
January 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",91260.9605,GWh
January 2022,Net Electricity Production,Oil and Petroleum Products,6136.724,GWh
January 2022,Net Electricity Production,Natural Gas,133965.5557,GWh
January 2022,Net Electricity Production,Combustible Renewables,4662.3314,GWh
January 2022,Net Electricity Production,Other Combustible Non-Renewables,720.8209,GWh
January 2022,Net Electricity Production,Hydro,27459.9775,GWh
January 2022,Net Electricity Production,Wind,38257.3738,GWh
January 2022,Net Electricity Production,Solar,10434.5942,GWh
January 2022,Net Electricity Production,Geothermal,1466.208,GWh
January 2022,Net Electricity Production,Not Specified,298.805,GWh
January 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",82280.4849,GWh
January 2022,Total Imports,Electricity,5241.632,GWh
January 2022,Total Exports,Electricity,1310.875,GWh
January 2022,Used for pumped storage,Electricity,2126.902,GWh
January 2022,Distribution Losses,Electricity,30563.6163,GWh
January 2022,Final Consumption (Calculated),Electricity,356445.9206,GWh
December 2021,Net Electricity Production,Electricity,343982.2699,GWh
December 2021,Net Electricity Production,Nuclear,70685.2228,GWh
December 2021,Net Electricity Production,Total Combustible Fuels,196546.2129,GWh
December 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",62786.735,GWh
December 2021,Net Electricity Production,Oil and Petroleum Products,3066.0747,GWh
December 2021,Net Electricity Production,Natural Gas,125030.2946,GWh
December 2021,Net Electricity Production,Combustible Renewables,4879.2938,GWh
December 2021,Net Electricity Production,Other Combustible Non-Renewables,783.8148,GWh
December 2021,Net Electricity Production,Hydro,25998.1906,GWh
December 2021,Net Electricity Production,Wind,40743.0095,GWh
December 2021,Net Electricity Production,Solar,8290.1999,GWh
December 2021,Net Electricity Production,Geothermal,1421.7525,GWh
December 2021,Net Electricity Production,Other Renewables,0.0,GWh
December 2021,Net Electricity Production,Not Specified,297.6817,GWh
December 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",81332.4463,GWh
December 2021,Total Imports,Electricity,4111.234,GWh
December 2021,Total Exports,Electricity,1013.753,GWh
December 2021,Used for pumped storage,Electricity,1921.0155,GWh
December 2021,Distribution Losses,Electricity,23711.6775,GWh
December 2021,Final Consumption (Calculated),Electricity,321447.0579,GWh
November 2021,Net Electricity Production,Electricity,320481.5098,GWh
November 2021,Net Electricity Production,Nuclear,62718.605,GWh
November 2021,Net Electricity Production,Total Combustible Fuels,189069.1827,GWh
November 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",60233.8476,GWh
November 2021,Net Electricity Production,Oil and Petroleum Products,3467.0914,GWh
November 2021,Net Electricity Production,Natural Gas,120275.1754,GWh
November 2021,Net Electricity Production,Combustible Renewables,4395.7857,GWh
November 2021,Net Electricity Production,Other Combustible Non-Renewables,697.2826,GWh
November 2021,Net Electricity Production,Hydro,20783.4519,GWh
November 2021,Net Electricity Production,Wind,36105.3909,GWh
November 2021,Net Electricity Production,Solar,10202.6208,GWh
November 2021,Net Electricity Production,Geothermal,1316.9664,GWh
November 2021,Net Electricity Production,Other Renewables,0.0,GWh
November 2021,Net Electricity Production,Not Specified,285.2922,GWh
November 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",72804.2157,GWh
November 2021,Total Imports,Electricity,4624.2888,GWh
November 2021,Total Exports,Electricity,1125.1536,GWh
November 2021,Used for pumped storage,Electricity,1663.6466,GWh
November 2021,Distribution Losses,Electricity,21191.1939,GWh
November 2021,Final Consumption (Calculated),Electricity,301125.8045,GWh
October 2021,Net Electricity Production,Electricity,326782.5635,GWh
October 2021,Net Electricity Production,Nuclear,58372.5272,GWh
October 2021,Net Electricity Production,Total Combustible Fuels,203474.6936,GWh
October 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",65791.7105,GWh
October 2021,Net Electricity Production,Oil and Petroleum Products,2966.8294,GWh
October 2021,Net Electricity Production,Natural Gas,129387.7302,GWh
October 2021,Net Electricity Production,Combustible Renewables,4604.5552,GWh
October 2021,Net Electricity Production,Other Combustible Non-Renewables,723.8683,GWh
October 2021,Net Electricity Production,Hydro,18941.2368,GWh
October 2021,Net Electricity Production,Wind,32483.8416,GWh
October 2021,Net Electricity Production,Solar,11965.211,GWh
October 2021,Net Electricity Production,Geothermal,1281.2449,GWh
October 2021,Net Electricity Production,Other Renewables,0.0,GWh
October 2021,Net Electricity Production,Not Specified,263.8083,GWh
October 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",69276.0895,GWh
October 2021,Total Imports,Electricity,3946.4904,GWh
October 2021,Total Exports,Electricity,941.735,GWh
October 2021,Used for pumped storage,Electricity,2100.9146,GWh
October 2021,Distribution Losses,Electricity,14797.0078,GWh
October 2021,Final Consumption (Calculated),Electricity,312889.3967,GWh
September 2021,Net Electricity Production,Electricity,355140.4802,GWh
September 2021,Net Electricity Production,Nuclear,64451.9812,GWh
