Time,Balance,Product,Value,Unit
October 2019,Net Electricity Production,Total Combustible Fuels,14371.3019,GWh
October 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",445.2736,GWh
October 2019,Net Electricity Production,Oil and Petroleum Products,112.7977,GWh
October 2019,Net Electricity Production,Natural Gas,10623.3411,GWh
October 2019,Net Electricity Production,Combustible Renewables,2772.0088,GWh
October 2019,Net Electricity Production,Other Combustible Non-Renewables,417.8807,GWh
October 2019,Net Electricity Production,Hydro,848.5292,GWh
October 2019,Net Electricity Production,Wind,6266.5061,GWh
October 2019,Net Electricity Production,Solar,725.3454,GWh
October 2019,Net Electricity Production,Geothermal,0.0,GWh
October 2019,Net Electricity Production,Other Renewables,1.1659,GWh
October 2019,Net Electricity Production,Not Specified,0.0,GWh
October 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10613.5554,GWh
October 2019,Total Imports,Electricity,1630.6176,GWh
October 2019,Total Exports,Electricity,400.9399,GWh
October 2019,Used for pumped storage,Electricity,227.4869,GWh
October 2019,Distribution Losses,Electricity,2220.1416,GWh
October 2019,Final Consumption (Calculated),Electricity,25799.1337,GWh
September 2019,Net Electricity Production,Electricity,23590.0426,GWh
September 2019,Net Electricity Production,Nuclear,4498.3823,GWh
September 2019,Net Electricity Production,Total Combustible Fuels,11791.6911,GWh
September 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",261.8225,GWh
September 2019,Net Electricity Production,Oil and Petroleum Products,107.9799,GWh
September 2019,Net Electricity Production,Natural Gas,8308.0652,GWh
September 2019,Net Electricity Production,Combustible Renewables,2730.2214,GWh
September 2019,Net Electricity Production,Other Combustible Non-Renewables,383.6022,GWh
September 2019,Net Electricity Production,Hydro,688.1844,GWh
September 2019,Net Electricity Production,Wind,5312.0262,GWh
September 2019,Net Electricity Production,Solar,1298.5927,GWh
September 2019,Net Electricity Production,Geothermal,0.0,GWh
September 2019,Net Electricity Production,Other Renewables,1.1659,GWh
September 2019,Net Electricity Production,Not Specified,0.0,GWh
September 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10030.1906,GWh
September 2019,Total Imports,Electricity,1666.456,GWh
September 2019,Total Exports,Electricity,368.5128,GWh
September 2019,Used for pumped storage,Electricity,166.0477,GWh
September 2019,Distribution Losses,Electricity,1590.6272,GWh
September 2019,Final Consumption (Calculated),Electricity,23131.311,GWh
August 2019,Net Electricity Production,Electricity,23204.9998,GWh
August 2019,Net Electricity Production,Nuclear,4139.7897,GWh
August 2019,Net Electricity Production,Total Combustible Fuels,11773.1008,GWh
August 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",383.7747,GWh
August 2019,Net Electricity Production,Oil and Petroleum Products,88.5113,GWh
August 2019,Net Electricity Production,Natural Gas,7991.0619,GWh
August 2019,Net Electricity Production,Combustible Renewables,2899.6345,GWh
August 2019,Net Electricity Production,Other Combustible Non-Renewables,410.1184,GWh
August 2019,Net Electricity Production,Hydro,586.9245,GWh
August 2019,Net Electricity Production,Wind,5199.5054,GWh
August 2019,Net Electricity Production,Solar,1504.5135,GWh
August 2019,Net Electricity Production,Geothermal,0.0,GWh
August 2019,Net Electricity Production,Other Renewables,1.1659,GWh
August 2019,Net Electricity Production,Not Specified,0.0,GWh
August 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10191.7438,GWh
August 2019,Total Imports,Electricity,1878.6028,GWh
August 2019,Total Exports,Electricity,346.9711,GWh
August 2019,Used for pumped storage,Electricity,174.1189,GWh
August 2019,Distribution Losses,Electricity,1809.425,GWh
August 2019,Final Consumption (Calculated),Electricity,22753.0877,GWh
July 2019,Net Electricity Production,Electricity,23656.1419,GWh
July 2019,Net Electricity Production,Nuclear,3708.124,GWh
July 2019,Net Electricity Production,Total Combustible Fuels,14411.2922,GWh
July 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",147.697,GWh
July 2019,Net Electricity Production,Oil and Petroleum Products,106.0944,GWh
July 2019,Net Electricity Production,Natural Gas,10875.7246,GWh
July 2019,Net Electricity Production,Combustible Renewables,2878.0785,GWh
July 2019,Net Electricity Production,Other Combustible Non-Renewables,403.6978,GWh
July 2019,Net Electricity Production,Hydro,421.0113,GWh
July 2019,Net Electricity Production,Wind,3522.9718,GWh
July 2019,Net Electricity Production,Solar,1591.5767,GWh
July 2019,Net Electricity Production,Geothermal,0.0,GWh
July 2019,Net Electricity Production,Other Renewables,1.1659,GWh
July 2019,Net Electricity Production,Not Specified,0.0,GWh
July 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8414.8042,GWh
July 2019,Total Imports,Electricity,1975.2308,GWh
July 2019,Total Exports,Electricity,355.0074,GWh
July 2019,Used for pumped storage,Electricity,143.5691,GWh
July 2019,Distribution Losses,Electricity,1631.5317,GWh
July 2019,Final Consumption (Calculated),Electricity,23501.2646,GWh
June 2019,Net Electricity Production,Electricity,22789.0627,GWh
June 2019,Net Electricity Production,Nuclear,3048.8929,GWh
June 2019,Net Electricity Production,Total Combustible Fuels,13582.1631,GWh
June 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",107.4409,GWh
June 2019,Net Electricity Production,Oil and Petroleum Products,102.4363,GWh
June 2019,Net Electricity Production,Natural Gas,10090.6952,GWh
June 2019,Net Electricity Production,Combustible Renewables,2886.4136,GWh
June 2019,Net Electricity Production,Other Combustible Non-Renewables,395.1771,GWh
June 2019,Net Electricity Production,Hydro,474.6011,GWh
June 2019,Net Electricity Production,Wind,4141.6291,GWh
June 2019,Net Electricity Production,Solar,1540.6106,GWh
June 2019,Net Electricity Production,Geothermal,0.0,GWh
June 2019,Net Electricity Production,Other Renewables,1.1659,GWh
June 2019,Net Electricity Production,Not Specified,0.0,GWh
June 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9044.4204,GWh
June 2019,Total Imports,Electricity,1984.3218,GWh
June 2019,Total Exports,Electricity,164.6288,GWh
June 2019,Used for pumped storage,Electricity,183.2249,GWh
June 2019,Distribution Losses,Electricity,1875.9843,GWh
June 2019,Final Consumption (Calculated),Electricity,22549.5465,GWh
May 2019,Net Electricity Production,Electricity,23851.6954,GWh
May 2019,Net Electricity Production,Nuclear,4396.3989,GWh
May 2019,Net Electricity Production,Total Combustible Fuels,14310.8324,GWh
May 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",45.0885,GWh
May 2019,Net Electricity Production,Oil and Petroleum Products,115.2552,GWh
May 2019,Net Electricity Production,Natural Gas,10707.3358,GWh
May 2019,Net Electricity Production,Combustible Renewables,3049.9493,GWh
May 2019,Net Electricity Production,Other Combustible Non-Renewables,393.2036,GWh
May 2019,Net Electricity Production,Hydro,282.3689,GWh
May 2019,Net Electricity Production,Wind,3188.6278,GWh
May 2019,Net Electricity Production,Solar,1672.3015,GWh
May 2019,Net Electricity Production,Geothermal,0.0,GWh
May 2019,Net Electricity Production,Other Renewables,1.1659,GWh
May 2019,Net Electricity Production,Not Specified,0.0,GWh
May 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8194.4134,GWh
May 2019,Total Imports,Electricity,2350.0643,GWh
May 2019,Total Exports,Electricity,149.3845,GWh
May 2019,Used for pumped storage,Electricity,134.166,GWh
May 2019,Distribution Losses,Electricity,1882.1248,GWh
May 2019,Final Consumption (Calculated),Electricity,24036.0843,GWh
April 2019,Net Electricity Production,Electricity,25204.1063,GWh
April 2019,Net Electricity Production,Nuclear,4423.3335,GWh
April 2019,Net Electricity Production,Total Combustible Fuels,14110.5102,GWh
April 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",342.6158,GWh
April 2019,Net Electricity Production,Oil and Petroleum Products,84.2146,GWh
April 2019,Net Electricity Production,Natural Gas,10675.9603,GWh
April 2019,Net Electricity Production,Combustible Renewables,2636.9397,GWh
April 2019,Net Electricity Production,Other Combustible Non-Renewables,370.7797,GWh
April 2019,Net Electricity Production,Hydro,434.7111,GWh
April 2019,Net Electricity Production,Wind,4719.2142,GWh
April 2019,Net Electricity Production,Solar,1515.1715,GWh
April 2019,Net Electricity Production,Geothermal,0.0,GWh
April 2019,Net Electricity Production,Other Renewables,1.1659,GWh
April 2019,Net Electricity Production,Not Specified,0.0,GWh
April 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9307.2024,GWh
April 2019,Total Imports,Electricity,1791.793,GWh
April 2019,Total Exports,Electricity,188.5795,GWh
April 2019,Used for pumped storage,Electricity,166.5536,GWh
April 2019,Distribution Losses,Electricity,2019.388,GWh
April 2019,Final Consumption (Calculated),Electricity,24621.3782,GWh
March 2019,Net Electricity Production,Electricity,26721.4857,GWh
March 2019,Net Electricity Production,Nuclear,4070.7158,GWh
March 2019,Net Electricity Production,Total Combustible Fuels,13959.2112,GWh
March 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",517.913,GWh
March 2019,Net Electricity Production,Oil and Petroleum Products,91.8953,GWh
March 2019,Net Electricity Production,Natural Gas,10011.9538,GWh
March 2019,Net Electricity Production,Combustible Renewables,2927.8195,GWh
March 2019,Net Electricity Production,Other Combustible Non-Renewables,409.6298,GWh
March 2019,Net Electricity Production,Hydro,872.542,GWh
March 2019,Net Electricity Production,Wind,6906.3734,GWh
March 2019,Net Electricity Production,Solar,911.4773,GWh
March 2019,Net Electricity Production,Geothermal,0.0,GWh
March 2019,Net Electricity Production,Other Renewables,1.1659,GWh
March 2019,Net Electricity Production,Not Specified,0.0,GWh
March 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11619.3781,GWh
March 2019,Total Imports,Electricity,2774.2304,GWh
March 2019,Total Exports,Electricity,205.4715,GWh
March 2019,Used for pumped storage,Electricity,239.082,GWh
March 2019,Distribution Losses,Electricity,2328.1826,GWh
March 2019,Final Consumption (Calculated),Electricity,26722.98,GWh
February 2019,Net Electricity Production,Electricity,25645.6263,GWh
February 2019,Net Electricity Production,Nuclear,4138.3711,GWh
February 2019,Net Electricity Production,Total Combustible Fuels,14222.8105,GWh
February 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",715.6453,GWh
February 2019,Net Electricity Production,Oil and Petroleum Products,124.2092,GWh
February 2019,Net Electricity Production,Natural Gas,10441.2414,GWh
February 2019,Net Electricity Production,Combustible Renewables,2576.8975,GWh
February 2019,Net Electricity Production,Other Combustible Non-Renewables,364.817,GWh
February 2019,Net Electricity Production,Hydro,673.5761,GWh
February 2019,Net Electricity Production,Wind,5899.4393,GWh
February 2019,Net Electricity Production,Solar,710.2634,GWh
February 2019,Net Electricity Production,Geothermal,0.0,GWh
February 2019,Net Electricity Production,Other Renewables,1.1659,GWh
February 2019,Net Electricity Production,Not Specified,0.0,GWh
February 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9861.3423,GWh
February 2019,Total Imports,Electricity,2302.2757,GWh
February 2019,Total Exports,Electricity,146.3465,GWh
February 2019,Used for pumped storage,Electricity,230.9622,GWh
February 2019,Distribution Losses,Electricity,2546.2854,GWh
February 2019,Final Consumption (Calculated),Electricity,25024.3079,GWh
January 2019,Net Electricity Production,Electricity,31260.0839,GWh
January 2019,Net Electricity Production,Nuclear,4421.6607,GWh
January 2019,Net Electricity Production,Total Combustible Fuels,20010.0368,GWh
January 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",2095.1175,GWh
January 2019,Net Electricity Production,Oil and Petroleum Products,194.2248,GWh
January 2019,Net Electricity Production,Natural Gas,14332.7079,GWh
January 2019,Net Electricity Production,Combustible Renewables,2983.5885,GWh
January 2019,Net Electricity Production,Other Combustible Non-Renewables,404.3981,GWh
January 2019,Net Electricity Production,Hydro,732.6639,GWh
January 2019,Net Electricity Production,Wind,5629.5656,GWh
January 2019,Net Electricity Production,Solar,464.9909,GWh
January 2019,Net Electricity Production,Geothermal,0.0,GWh
January 2019,Net Electricity Production,Other Renewables,1.1659,GWh
January 2019,Net Electricity Production,Not Specified,0.0,GWh
January 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9811.9748,GWh
January 2019,Total Imports,Electricity,1702.9305,GWh
January 2019,Total Exports,Electricity,377.9742,GWh
January 2019,Used for pumped storage,Electricity,277.6392,GWh
January 2019,Distribution Losses,Electricity,2661.2842,GWh
January 2019,Final Consumption (Calculated),Electricity,29646.1169,GWh
December 2018,Net Electricity Production,Electricity,28636.9425,GWh
December 2018,Net Electricity Production,Nuclear,4762.8482,GWh
December 2018,Net Electricity Production,Total Combustible Fuels,16399.6603,GWh
December 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",1537.9694,GWh
December 2018,Net Electricity Production,Oil and Petroleum Products,137.0397,GWh
December 2018,Net Electricity Production,Natural Gas,11257.0957,GWh
December 2018,Net Electricity Production,Combustible Renewables,3135.4637,GWh
December 2018,Net Electricity Production,Other Combustible Non-Renewables,332.0918,GWh
December 2018,Net Electricity Production,Hydro,887.9935,GWh
December 2018,Net Electricity Production,Wind,6236.7763,GWh
December 2018,Net Electricity Production,Solar,354.1289,GWh
December 2018,Net Electricity Production,Geothermal,0.0,GWh
December 2018,Net Electricity Production,Other Renewables,0.7748,GWh
December 2018,Net Electricity Production,Not Specified,0.0,GWh
December 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10615.1373,GWh
December 2018,Total Imports,Electricity,1893.4491,GWh
December 2018,Total Exports,Electricity,266.1166,GWh
December 2018,Used for pumped storage,Electricity,259.738,GWh
December 2018,Distribution Losses,Electricity,2628.9012,GWh
December 2018,Final Consumption (Calculated),Electricity,27375.6358,GWh
November 2018,Net Electricity Production,Electricity,28446.5389,GWh
November 2018,Net Electricity Production,Nuclear,4284.26,GWh
November 2018,Net Electricity Production,Total Combustible Fuels,16106.4557,GWh
November 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2438.0818,GWh
November 2018,Net Electricity Production,Oil and Petroleum Products,152.7017,GWh
November 2018,Net Electricity Production,Natural Gas,10164.0598,GWh
November 2018,Net Electricity Production,Combustible Renewables,3033.7974,GWh
November 2018,Net Electricity Production,Other Combustible Non-Renewables,317.8151,GWh
November 2018,Net Electricity Production,Hydro,775.4222,GWh
November 2018,Net Electricity Production,Wind,6813.0523,GWh
November 2018,Net Electricity Production,Solar,467.1522,GWh
November 2018,Net Electricity Production,Geothermal,0.0,GWh
November 2018,Net Electricity Production,Other Renewables,0.7748,GWh
November 2018,Net Electricity Production,Not Specified,0.0,GWh
November 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11090.199,GWh
November 2018,Total Imports,Electricity,1462.3101,GWh
November 2018,Total Exports,Electricity,315.1856,GWh
November 2018,Used for pumped storage,Electricity,250.857,GWh
November 2018,Distribution Losses,Electricity,2148.0376,GWh
November 2018,Final Consumption (Calculated),Electricity,27194.7688,GWh
October 2018,Net Electricity Production,Electricity,26763.6642,GWh
October 2018,Net Electricity Production,Nuclear,4161.8479,GWh
October 2018,Net Electricity Production,Total Combustible Fuels,15182.3669,GWh
October 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",1065.4398,GWh
October 2018,Net Electricity Production,Oil and Petroleum Products,138.3374,GWh
October 2018,Net Electricity Production,Natural Gas,10435.2341,GWh
October 2018,Net Electricity Production,Combustible Renewables,3205.7915,GWh
October 2018,Net Electricity Production,Other Combustible Non-Renewables,337.564,GWh
October 2018,Net Electricity Production,Hydro,859.8107,GWh
October 2018,Net Electricity Production,Wind,5810.6177,GWh
October 2018,Net Electricity Production,Solar,751.6761,GWh
October 2018,Net Electricity Production,Geothermal,0.0,GWh
October 2018,Net Electricity Production,Other Renewables,0.7748,GWh
October 2018,Net Electricity Production,Not Specified,0.0,GWh
October 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10628.6708,GWh
October 2018,Total Imports,Electricity,1195.3998,GWh
October 2018,Total Exports,Electricity,317.6017,GWh
October 2018,Used for pumped storage,Electricity,244.504,GWh
October 2018,Distribution Losses,Electricity,1977.3387,GWh
October 2018,Final Consumption (Calculated),Electricity,25419.6195,GWh
September 2018,Net Electricity Production,Electricity,24043.5146,GWh
September 2018,Net Electricity Production,Nuclear,5065.141,GWh
September 2018,Net Electricity Production,Total Combustible Fuels,11949.1685,GWh
September 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",1360.7474,GWh
September 2018,Net Electricity Production,Oil and Petroleum Products,106.9685,GWh
September 2018,Net Electricity Production,Natural Gas,7306.1839,GWh
September 2018,Net Electricity Production,Combustible Renewables,2856.2209,GWh
September 2018,Net Electricity Production,Other Combustible Non-Renewables,319.0479,GWh
September 2018,Net Electricity Production,Hydro,648.8957,GWh
September 2018,Net Electricity Production,Wind,5050.8777,GWh
September 2018,Net Electricity Production,Solar,1326.7124,GWh
September 2018,Net Electricity Production,Geothermal,0.0,GWh
September 2018,Net Electricity Production,Other Renewables,0.7748,GWh
September 2018,Net Electricity Production,Not Specified,0.0,GWh
September 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9883.4815,GWh
September 2018,Total Imports,Electricity,1486.2669,GWh
September 2018,Total Exports,Electricity,226.1071,GWh
September 2018,Used for pumped storage,Electricity,220.096,GWh
September 2018,Distribution Losses,Electricity,1670.5847,GWh
September 2018,Final Consumption (Calculated),Electricity,23412.9937,GWh
August 2018,Net Electricity Production,Electricity,23641.188,GWh
August 2018,Net Electricity Production,Nuclear,5431.692,GWh
August 2018,Net Electricity Production,Total Combustible Fuels,12922.3599,GWh
August 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",297.791,GWh
August 2018,Net Electricity Production,Oil and Petroleum Products,95.8464,GWh
August 2018,Net Electricity Production,Natural Gas,9286.6126,GWh
August 2018,Net Electricity Production,Combustible Renewables,2900.7814,GWh
August 2018,Net Electricity Production,Other Combustible Non-Renewables,341.3285,GWh
August 2018,Net Electricity Production,Hydro,439.7338,GWh
August 2018,Net Electricity Production,Wind,3408.3628,GWh
August 2018,Net Electricity Production,Solar,1443.7321,GWh
August 2018,Net Electricity Production,Geothermal,0.0,GWh
August 2018,Net Electricity Production,Other Renewables,0.7748,GWh
August 2018,Net Electricity Production,Not Specified,0.0,GWh
August 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8193.3849,GWh
August 2018,Total Imports,Electricity,1843.5464,GWh
August 2018,Total Exports,Electricity,155.1647,GWh
August 2018,Used for pumped storage,Electricity,250.476,GWh
August 2018,Distribution Losses,Electricity,1614.8918,GWh
August 2018,Final Consumption (Calculated),Electricity,23464.2019,GWh
July 2018,Net Electricity Production,Electricity,23640.1846,GWh
July 2018,Net Electricity Production,Nuclear,5169.1806,GWh
July 2018,Net Electricity Production,Total Combustible Fuels,14340.7759,GWh
July 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",190.2028,GWh
July 2018,Net Electricity Production,Oil and Petroleum Products,91.0842,GWh
July 2018,Net Electricity Production,Natural Gas,11104.5561,GWh
July 2018,Net Electricity Production,Combustible Renewables,2631.6173,GWh
July 2018,Net Electricity Production,Other Combustible Non-Renewables,323.3156,GWh
July 2018,Net Electricity Production,Hydro,325.0665,GWh
July 2018,Net Electricity Production,Wind,2086.2654,GWh
July 2018,Net Electricity Production,Solar,1733.4533,GWh
July 2018,Net Electricity Production,Geothermal,0.0,GWh
July 2018,Net Electricity Production,Other Renewables,0.7748,GWh
July 2018,Net Electricity Production,Not Specified,0.0,GWh
July 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",6777.1774,GWh
July 2018,Total Imports,Electricity,2088.2296,GWh
July 2018,Total Exports,Electricity,108.3803,GWh
July 2018,Used for pumped storage,Electricity,256.68,GWh
July 2018,Distribution Losses,Electricity,1569.0896,GWh
July 2018,Final Consumption (Calculated),Electricity,23794.2644,GWh
June 2018,Net Electricity Production,Electricity,22854.3024,GWh
June 2018,Net Electricity Production,Nuclear,5161.3108,GWh
June 2018,Net Electricity Production,Total Combustible Fuels,13074.6609,GWh
June 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",270.1877,GWh
June 2018,Net Electricity Production,Oil and Petroleum Products,83.8735,GWh
June 2018,Net Electricity Production,Natural Gas,9826.402,GWh
June 2018,Net Electricity Production,Combustible Renewables,2560.7027,GWh
June 2018,Net Electricity Production,Other Combustible Non-Renewables,333.495,GWh
June 2018,Net Electricity Production,Hydro,405.1043,GWh
June 2018,Net Electricity Production,Wind,2436.3081,GWh
June 2018,Net Electricity Production,Solar,1786.4387,GWh
June 2018,Net Electricity Production,Geothermal,0.0,GWh
June 2018,Net Electricity Production,Other Renewables,0.7748,GWh
June 2018,Net Electricity Production,Not Specified,0.0,GWh
June 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7189.3286,GWh
June 2018,Total Imports,Electricity,1797.0286,GWh
June 2018,Total Exports,Electricity,122.2473,GWh
June 2018,Used for pumped storage,Electricity,298.568,GWh
June 2018,Distribution Losses,Electricity,1342.684,GWh
June 2018,Final Consumption (Calculated),Electricity,22887.8318,GWh
May 2018,Net Electricity Production,Electricity,24198.0604,GWh
May 2018,Net Electricity Production,Nuclear,4964.1925,GWh
May 2018,Net Electricity Production,Total Combustible Fuels,13663.1829,GWh
May 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",299.4532,GWh
May 2018,Net Electricity Production,Oil and Petroleum Products,91.8137,GWh
May 2018,Net Electricity Production,Natural Gas,9941.3122,GWh
May 2018,Net Electricity Production,Combustible Renewables,2977.4743,GWh
May 2018,Net Electricity Production,Other Combustible Non-Renewables,353.1295,GWh
May 2018,Net Electricity Production,Hydro,556.5582,GWh
May 2018,Net Electricity Production,Wind,3243.7041,GWh
May 2018,Net Electricity Production,Solar,1777.2335,GWh
May 2018,Net Electricity Production,Geothermal,0.0,GWh
May 2018,Net Electricity Production,Other Renewables,0.7748,GWh
May 2018,Net Electricity Production,Not Specified,0.0,GWh
May 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8555.745,GWh
May 2018,Total Imports,Electricity,1918.5962,GWh
May 2018,Total Exports,Electricity,133.155,GWh
May 2018,Used for pumped storage,Electricity,280.24,GWh
May 2018,Distribution Losses,Electricity,1748.3763,GWh
May 2018,Final Consumption (Calculated),Electricity,23954.8853,GWh
April 2018,Net Electricity Production,Electricity,26024.352,GWh
April 2018,Net Electricity Production,Nuclear,4979.1186,GWh
April 2018,Net Electricity Production,Total Combustible Fuels,14589.3943,GWh
April 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",636.5065,GWh
April 2018,Net Electricity Production,Oil and Petroleum Products,102.6703,GWh
April 2018,Net Electricity Production,Natural Gas,10845.485,GWh
April 2018,Net Electricity Production,Combustible Renewables,2678.1792,GWh
April 2018,Net Electricity Production,Other Combustible Non-Renewables,326.5534,GWh
April 2018,Net Electricity Production,Hydro,681.4868,GWh
April 2018,Net Electricity Production,Wind,4457.6512,GWh
April 2018,Net Electricity Production,Solar,1326.1524,GWh
April 2018,Net Electricity Production,Geothermal,0.0,GWh
April 2018,Net Electricity Production,Other Renewables,0.7748,GWh
April 2018,Net Electricity Production,Not Specified,0.0,GWh
April 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9144.2445,GWh
April 2018,Total Imports,Electricity,1804.0555,GWh
April 2018,Total Exports,Electricity,113.3192,GWh
April 2018,Used for pumped storage,Electricity,318.033,GWh
April 2018,Distribution Losses,Electricity,2520.6303,GWh
April 2018,Final Consumption (Calculated),Electricity,24876.425,GWh
March 2018,Net Electricity Production,Electricity,30471.5701,GWh
March 2018,Net Electricity Production,Nuclear,5171.7384,GWh
March 2018,Net Electricity Production,Total Combustible Fuels,18470.574,GWh
March 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",4126.7028,GWh
March 2018,Net Electricity Production,Oil and Petroleum Products,181.0448,GWh
March 2018,Net Electricity Production,Natural Gas,11067.0568,GWh
March 2018,Net Electricity Production,Combustible Renewables,2737.8852,GWh
March 2018,Net Electricity Production,Other Combustible Non-Renewables,357.8844,GWh
March 2018,Net Electricity Production,Hydro,649.0542,GWh
March 2018,Net Electricity Production,Wind,5461.7972,GWh
March 2018,Net Electricity Production,Solar,711.3082,GWh
March 2018,Net Electricity Production,Geothermal,0.0,GWh
March 2018,Net Electricity Production,Other Renewables,0.7748,GWh
March 2018,Net Electricity Production,Not Specified,0.0,GWh
March 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9560.8197,GWh
March 2018,Total Imports,Electricity,1694.1944,GWh
March 2018,Total Exports,Electricity,120.9622,GWh
March 2018,Used for pumped storage,Electricity,364.39,GWh
March 2018,Distribution Losses,Electricity,3107.5138,GWh
March 2018,Final Consumption (Calculated),Electricity,28572.8985,GWh
February 2018,Net Electricity Production,Electricity,28375.0105,GWh
February 2018,Net Electricity Production,Nuclear,4908.7718,GWh
February 2018,Net Electricity Production,Total Combustible Fuels,16853.875,GWh
February 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2936.4694,GWh
February 2018,Net Electricity Production,Oil and Petroleum Products,155.9873,GWh
February 2018,Net Electricity Production,Natural Gas,11173.8636,GWh
February 2018,Net Electricity Production,Combustible Renewables,2258.1417,GWh
February 2018,Net Electricity Production,Other Combustible Non-Renewables,329.413,GWh
February 2018,Net Electricity Production,Hydro,777.8109,GWh
February 2018,Net Electricity Production,Wind,5190.718,GWh
February 2018,Net Electricity Production,Solar,643.4997,GWh
February 2018,Net Electricity Production,Geothermal,0.0,GWh
February 2018,Net Electricity Production,Other Renewables,0.7748,GWh
February 2018,Net Electricity Production,Not Specified,0.0,GWh
February 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8870.9452,GWh
February 2018,Total Imports,Electricity,1861.2534,GWh
February 2018,Total Exports,Electricity,207.2201,GWh
February 2018,Used for pumped storage,Electricity,316.32,GWh
February 2018,Distribution Losses,Electricity,2483.869,GWh
February 2018,Final Consumption (Calculated),Electricity,27228.8549,GWh
January 2018,Net Electricity Production,Electricity,30450.3988,GWh
January 2018,Net Electricity Production,Nuclear,5037.6481,GWh
January 2018,Net Electricity Production,Total Combustible Fuels,17426.9547,GWh
January 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",1623.6998,GWh
January 2018,Net Electricity Production,Oil and Petroleum Products,161.0749,GWh
January 2018,Net Electricity Production,Natural Gas,12940.2633,GWh
January 2018,Net Electricity Production,Combustible Renewables,2334.9353,GWh
January 2018,Net Electricity Production,Other Combustible Non-Renewables,366.9813,GWh
January 2018,Net Electricity Production,Hydro,862.787,GWh
January 2018,Net Electricity Production,Wind,6710.2182,GWh
January 2018,Net Electricity Production,Solar,414.0223,GWh
January 2018,Net Electricity Production,Geothermal,0.0,GWh
January 2018,Net Electricity Production,Other Renewables,0.7748,GWh
January 2018,Net Electricity Production,Not Specified,0.0,GWh
January 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10322.7376,GWh
January 2018,Total Imports,Electricity,2288.0849,GWh
January 2018,Total Exports,Electricity,139.3041,GWh
January 2018,Used for pumped storage,Electricity,330.964,GWh
January 2018,Distribution Losses,Electricity,2892.398,GWh
January 2018,Final Consumption (Calculated),Electricity,29375.8176,GWh
December 2017,Net Electricity Production,Electricity,31260.301,GWh
December 2017,Net Electricity Production,Nuclear,4861.707,GWh
December 2017,Net Electricity Production,Total Combustible Fuels,19094.539,GWh
December 2017,Net Electricity Production,"Coal, Peat and Manufactured Gases",3985.163,GWh
December 2017,Net Electricity Production,Oil and Petroleum Products,139.69,GWh
December 2017,Net Electricity Production,Natural Gas,12034.121,GWh
December 2017,Net Electricity Production,Combustible Renewables,2570.267,GWh
December 2017,Net Electricity Production,Other Combustible Non-Renewables,365.298,GWh
